Pincode,Enrolment_Count,Update_Count
800003,104,2512
800004,343,4075
800006,564,6473
800007,674,11785
800008,873,16325
800009,263,7793
800010,87,1672
800011,177,3564
800012,148,5296
800013,76,1556
800014,341,3929
800016,109,2779
800018,78,1423
800020,674,9037
800022,2,18
800023,197,2434
800024,101,2253
800025,77,1727
800026,229,3052
800027,149,2696
800030,7,90
800111,314,5847
801102,259,7595
801103,357,10988
801104,352,11629
801105,326,6050
801108,483,9766
801109,996,13997
801110,1779,15559
801112,168,5715
801113,174,4485
801117,22,434
801118,21,714
801301,552,11111
801302,687,18935
801303,723,15424
801304,226,7722
801305,149,9814
801306,262,5120
801307,131,3609
801502,111,3649
801503,2075,24901
801505,879,14326
801506,81,1354
801507,67,1638
802101,319,6420
802102,179,2909
802103,307,5462
802111,329,4326
802112,521,12553
802113,109,1877
802114,441,8009
802115,85,1334
802116,238,4291
802117,384,7111
802118,150,2422
802119,398,9905
802120,239,3910
802122,245,4479
802123,463,9569
802125,312,4333
802126,300,6805
802127,130,1697
802128,434,7099
802129,618,7237
802130,196,4600
802131,128,3462
802132,326,11852
802133,268,7409
802134,513,7056
802135,104,2099
802136,24,589
802152,481,8070
802154,205,4677
802155,260,5610
802156,254,5069
802157,102,2386
802158,737,13928
802159,143,3186
802160,398,5719
802161,629,9285
802162,201,2842
802163,379,6979
802164,493,6740
802165,313,10595
802166,261,5954
802183,208,5257
802201,788,11147
802202,173,3820
802203,636,10866
802204,257,4884
802205,89,2391
802206,479,6182
802207,492,12774
802208,402,6884
802209,219,5708
802210,217,2965
802211,246,3621
802212,559,13904
802213,363,7967
802214,259,7710
802215,538,17898
802216,131,2626
802217,153,5552
802218,248,8078
802219,173,7297
802220,105,4464
802221,52,1695
802222,452,7547
802223,320,6394
802226,84,2488
802237,20,857
802301,1757,16137
802302,75,2079
802311,152,4278
802312,456,9480
802313,288,6754
802314,242,3351
802315,57,986
802316,188,5775
802351,319,5796
802352,7,56
803101,3831,31314
803107,1000,25704
803108,252,10690
803109,334,5710
803110,995,25904
803111,496,10510
803113,224,7116
803114,534,14223
803115,277,6244
803116,615,14539
803117,361,9587
803118,545,11254
803119,542,12175
803120,113,3673
803123,3,178
803201,1104,20697
803202,760,22796
803203,44,1000
803204,42,1868
803206,59,1272
803211,312,8544
803212,641,16797
803213,644,20490
803214,319,8101
803221,154,5003
803301,113,6292
803302,283,11260
803303,31,2044
803306,108,3293
803307,42,1961
804401,621,7428
804402,439,7324
804403,503,10319
804404,455,7740
804405,228,4452
804406,123,2284
804407,320,6253
804408,807,12278
804417,481,6723
804418,772,7074
804419,549,11412
804420,207,4072
804421,669,9888
804422,368,7514
804423,433,8358
804424,164,4343
804425,383,6101
804426,228,5460
804427,336,6675
804428,489,9472
804429,267,6534
804430,16,317
804432,285,5682
804433,19,442
804434,35,1762
804451,648,13831
804452,900,19056
804453,1317,24185
804454,340,5525
805101,198,2720
805102,92,2926
805103,1477,13171
805104,1493,12097
805105,78,2538
805106,756,11370
805107,693,7252
805108,125,2099
805109,1419,10225
805110,1441,12829
805111,390,4402
805112,311,4432
805121,953,7513
805122,568,12742
805123,822,7338
805124,1010,12129
805125,609,10874
805126,742,9187
805127,542,9899
805128,571,10218
805129,508,4848
805130,2679,16460
805131,791,13834
805133,57,514
805135,2,16
805141,83,1900
811101,847,15230
811102,224,4347
811103,274,6403
811104,314,8235
811105,1428,30288
811106,629,14759
811107,476,10909
811112,141,3488
811201,544,13727
811202,517,13754
811211,1279,17658
811212,267,6328
811213,2417,20889
811214,424,9747
811301,714,11789
811302,1020,15614
811303,1963,13451
811304,409,11541
811305,564,15469
811307,2125,20344
811308,1055,22768
811309,193,5258
811310,536,14123
811311,3243,36710
811312,462,13944
811313,283,6152
811314,1841,16683
811315,873,14524
811316,369,4917
811317,365,12766
812001,466,10264
812002,275,5278
812003,106,2047
812004,735,12310
812005,2911,25989
812006,724,15628
813101,1858,25662
813102,978,18662
813103,508,12135
813104,725,16308
813105,991,22368
813106,1418,24267
813107,491,6922
813108,1392,11719
813109,527,10208
813110,275,7233
813112,59,1096
813113,143,4109
813116,75,826
813117,5,118
813118,107,2139
813119,44,1056
813121,35,637
813123,45,1174
813124,1,4
813125,40,800
813127,53,553
813128,28,566
813129,17,674
813201,505,9538
813202,408,7752
813203,724,11319
813204,673,15754
813205,890,22329
813206,69,2244
813207,425,11020
813208,834,20049
813209,1396,24820
813210,1796,17713
813211,643,11594
813212,357,6350
813213,1845,16922
813221,35,550
813222,500,13911
813223,125,2693
813224,98,2889
813225,98,2816
813227,25,566
813228,52,1404
813231,34,797
813233,33,699
813321,466,12292
814101,400,15301
814102,449,10468
814103,387,9972
814110,227,6971
814111,221,9587
814112,529,11049
814113,245,3737
814114,173,4206
814116,55,583
814118,179,4903
814119,796,8116
814120,568,9205
814131,314,6854
814133,1028,25503
814141,357,4667
814142,376,7408
814143,261,3481
814144,161,5452
814145,465,10473
814146,1010,19363
814147,384,13701
814148,191,5386
814149,438,7122
814150,725,13764
814151,618,12000
814152,338,9155
814153,701,20350
814154,636,13688
814155,538,12260
814156,362,11139
814157,410,6271
814158,220,6225
814160,663,19940
814165,444,8843
814166,247,7288
814167,164,4411
815301,1240,17966
815302,496,6438
815311,169,2966
815312,2932,32999
815313,610,9177
815314,821,16420
815315,353,6621
815316,906,13287
815317,397,11455
815318,444,9128
815351,1498,22336
815352,1828,22548
815353,3248,37414
815354,315,5647
815355,421,9223
815357,361,6171
815359,435,10593
816101,1230,18427
816102,984,26565
816103,184,5905
816104,780,17566
816105,374,5250
816106,390,19605
816107,5468,30082
816108,2043,26886
816109,844,26294
816110,280,7042
816115,106,2176
816116,348,7699
816117,173,10050
816118,296,7506
816120,208,6841
816129,282,4580
821101,808,18785
821102,597,11780
821103,372,9539
821104,514,13357
821105,606,14157
821106,920,22167
821107,271,11974
821108,1837,22578
821109,2190,25976
821110,247,9623
821111,290,7238
821112,458,9438
821113,881,21395
821115,497,11734
821301,159,5891
821302,19,1054
821303,41,1899
821304,128,9172
821305,435,12205
821306,192,4516
821307,263,5501
821308,93,2470
821309,158,2736
821310,240,11463
821311,84,4902
821312,256,8084
822101,261,7344
822102,239,6533
822110,1096,24836
822111,236,7068
822112,1011,15537
822113,1509,38088
822114,2081,45895
822115,418,14511
822116,806,25070
822117,73,1648
822118,893,24305
822119,304,7538
822120,785,16577
822121,719,18908
822122,794,17222
822123,1157,25913
822124,1010,28186
822125,774,29277
822126,524,19725
822127,17,817
822128,909,18344
822129,38,394
822131,188,5512
822132,84,2499
822133,128,2332
823001,3227,22338
823002,693,10081
823003,2344,25061
823004,268,4213
823311,756,13276
824101,305,9097
824102,527,12402
824103,358,10487
824111,456,10448
824112,580,8897
824113,174,4528
824114,182,4020
824115,215,3424
824116,137,1563
824118,467,11314
824120,597,10892
824121,449,9350
824122,480,7853
824123,301,6603
824124,862,17106
824125,991,15417
824127,200,4668
824129,193,2683
824130,68,943
824143,458,9958
824201,2197,34774
824202,398,13013
824203,768,12082
824205,556,10754
824206,994,23344
824207,456,10722
824208,489,12925
824209,408,7717
824210,437,12630
824211,836,21307
824216,30,961
824217,454,11436
824218,50,1504
824219,47,1200
824231,2029,16310
824232,2897,35620
824233,1312,16296
824234,140,3464
824235,1340,8108
824236,2566,15905
824237,570,11304
824301,931,12745
824302,203,4522
824303,170,2923
825101,414,9717
825102,120,4292
825103,1372,17805
825106,365,10221
825108,1063,12215
825109,765,11198
825132,259,9924
825167,488,10327
825301,1281,25677
825302,232,4949
825303,86,1718
825311,691,17048
825312,637,21633
825313,403,8617
825314,83,2155
825315,159,4654
825316,128,3134
825317,67,1366
825318,617,12195
825319,358,7598
825320,792,10438
825321,647,14830
825322,608,15271
825323,502,12330
825324,1143,14854
825325,105,2044
825326,27,733
825329,57,815
825330,131,2160
825336,89,1642
825401,1602,30717
825402,336,10239
825403,624,11435
825404,1038,17958
825405,475,8892
825406,641,17264
825407,341,6738
825408,1095,24516
825409,1000,18206
825410,385,5832
825411,261,6674
825412,1166,30610
825413,147,3281
825418,679,13964
826001,574,17004
826003,19,406
826004,358,8876
826005,33,905
827001,158,2522
827003,34,896
827004,62,1370
827006,36,1056
827009,261,6367
827010,389,12392
827011,5,75
827012,176,3579
827013,1140,28466
827014,49,2280
827302,403,11504
828101,88,4378
828103,45,1685
828104,194,5546
828105,44,1213
828106,89,4025
828108,2,39
828109,2510,36165
828110,101,2441
828111,343,12741
828112,27,1146
828113,804,18289
828114,95,3762
828115,56,1714
828116,216,11370
828117,24,592
828119,80,1733
828120,56,1144
828121,157,4269
828122,136,2994
828123,14,396
828125,129,3643
828126,39,1156
828127,56,1227
828128,28,629
828129,52,1251
828130,188,5494
828131,29,1301
828132,11,141
828133,40,846
828134,486,26239
828135,22,910
828201,1096,15780
828202,170,4814
828203,192,5214
828204,260,5909
828205,1024,26769
828206,46,1286
828207,49,2032
828301,126,4399
828302,69,2583
828303,138,4559
828304,48,2201
828305,288,4358
828306,193,4513
828307,209,3210
828308,21,673
828309,51,1157
828401,248,5787
828402,329,10351
828403,151,6758
828404,44,1415
829101,134,2993
829102,76,2356
829103,80,1816
829104,67,2494
829105,72,3395
829106,45,2359
829107,143,5648
829108,16,820
829109,57,1191
829110,834,16221
829111,194,6717
829112,206,5504
829113,48,1286
829114,77,1821
829116,54,2045
829117,267,5312
829118,36,1036
829119,97,3488
829121,344,7811
829122,279,7498
829123,95,1776
829125,17,628
829126,12,436
829127,36,2520
829128,36,1370
829129,45,1259
829132,34,1267
829133,33,762
829134,81,2811
829135,36,1264
829143,37,915
829144,227,6802
829149,18,975
829150,113,1983
829201,2,3
829202,784,16873
829203,370,10804
829204,190,9207
829205,78,2999
829206,327,11486
829207,205,9746
829208,52,1739
829209,29,791
829210,30,929
829301,315,10116
831001,262,7834
831002,2171,47832
831003,163,5932
831004,445,13241
831005,250,8287
831006,225,5155
831007,67,2161
831008,53,1690
831009,223,7226
831011,317,7642
831012,948,18965
831013,337,9093
831014,8,65
831015,83,2331
831016,43,1501
831017,197,5671
831018,97,3400
831019,15,281
832101,644,16271
832102,337,6822
832103,4,183
832104,891,13558
832105,881,15064
832106,50,1207
832107,169,5980
832108,414,7843
832109,51,1173
832110,764,12855
832301,751,8916
832302,611,9209
832303,504,13780
832304,154,5603
832401,588,18160
832402,153,1178
832403,303,8242
832404,469,9666
833101,180,3591
833102,1293,30352
833103,278,11924
833104,726,19816
833105,298,12429
833106,84,3257
833201,2114,48442
833203,304,7194
833212,88,1611
833213,18,1240
833214,1484,40948
833215,458,19364
833216,425,11269
833217,41,1508
833218,183,6924
833219,160,6010
833220,385,9086
833221,54,1400
833222,14,1171
833223,4,274
834001,2330,36278
834002,1437,12829
834003,383,6489
834004,496,13759
834005,485,7850
834006,395,10422
834007,6,43
834008,216,6452
834009,312,7435
834010,402,10715
835101,122,3842
835102,398,11278
835103,443,13031
835201,393,16159
835202,597,12363
835203,306,7739
835204,647,19036
835205,588,7830
835206,448,13165
835207,1338,21037
835208,719,9784
835209,228,5950
835210,1041,19143
835211,442,19683
835212,230,7880
835213,404,9395
835214,1038,21733
835215,7,47
835216,713,21359
835217,216,5223
835218,50,800
835219,542,8782
835220,330,9660
835221,164,4620
835222,1071,12621
835223,543,22684
835225,785,27749
835226,303,15419
835227,1021,18700
835228,145,5408
835229,255,9492
835230,332,7334
835231,505,10795
835232,282,5395
835233,503,10149
835234,356,9453
835235,99,4835
835301,546,14877
835302,2177,37128
835303,522,7438
835304,3,82
835324,896,18953
835325,360,7207
841101,1044,17835
841105,12,365
841201,111,2040
841202,316,4188
841203,358,5250
841204,221,3352
841205,441,7061
841206,253,3800
841207,658,11853
841208,375,5653
841209,253,3810
841210,307,4754
841211,1064,8842
841212,145,2229
841213,377,4083
841214,259,3264
841215,326,5795
841216,576,6253
841217,211,4746
841218,192,3382
841219,897,12694
841220,354,5087
841221,517,7377
841222,399,6285
841223,144,1287
841224,149,2865
841225,65,984
841226,2102,26822
841227,662,13323
841231,423,7380
841232,368,9897
841233,483,5502
841234,219,4887
841235,188,4911
841236,509,6183
841237,311,4932
841238,703,10413
841239,847,13174
841240,183,2006
841241,475,7995
841242,54,969
841243,394,8317
841244,249,4765
841245,394,10074
841247,35,444
841286,401,5695
841287,112,2266
841301,2723,23434
841302,31,647
841305,298,4895
841311,959,14449
841312,128,1744
841313,408,5766
841316,189,1326
841401,301,6606
841402,269,4635
841403,2308,16793
841404,107,1875
841405,2227,19889
841406,1320,13916
841407,304,6405
841408,291,4782
841409,1385,11184
841410,604,8220
841411,540,7471
841412,402,6087
841413,264,7307
841414,517,7315
841415,471,7751
841416,392,7011
841417,830,12083
841418,576,7775
841419,507,8395
841420,385,6900
841421,252,4973
841422,261,4156
841423,472,10379
841424,1409,13554
841425,376,6790
841426,827,20870
841427,1048,12130
841428,1869,20627
841433,83,1175
841434,365,7682
841435,389,6507
841436,763,15678
841437,576,13861
841438,2978,26630
841439,427,6836
841440,513,7503
841441,199,5109
841442,431,7457
841443,290,4095
841446,28,326
841460,239,4777
841501,419,9331
841502,127,1818
841503,453,10428
841504,325,6183
841505,317,6385
841506,593,8975
841507,198,3891
841508,549,8205
841509,102,2244
842001,1568,14865
842002,2084,16297
842003,139,2882
842004,807,10879
842005,38,935
843101,329,9615
843102,384,7186
843103,1686,17733
843104,416,8686
843105,388,7304
843106,168,5122
843107,342,7925
843108,697,7602
843109,2267,20953
843110,483,7759
843111,3325,21772
843112,261,5376
843113,1521,19907
843114,1282,17457
843115,837,13389
843116,30,706
843117,883,23107
843118,461,14735
843119,2102,20377
843120,405,10789
843121,290,6189
843122,224,4175
843123,266,6757
843124,161,3229
843125,1378,19729
843126,314,8302
843127,149,4514
843128,2101,28313
843129,281,8829
843132,77,1979
843133,6,129
843139,13,396
843141,45,1304
843143,38,1361
843144,60,940
843146,87,2136
843147,32,978
843153,74,1749
843161,44,905
843162,3,33
843165,137,2258
843301,142,3210
843302,7172,53021
843311,222,5946
843312,375,11440
843313,1820,12493
843314,2132,18851
843315,1626,13359
843316,1066,17250
843317,3799,18339
843318,310,7859
843319,805,7900
843320,1822,16902
843321,578,13818
843322,320,9168
843323,501,16640
843324,7015,32438
843325,521,10689
843326,323,7623
843327,2488,22243
843328,482,12813
843329,1750,30960
843330,2701,10840
843331,4117,24100
843332,2102,12892
843333,691,15067
843334,737,15665
843351,46,928
843360,205,4692
844101,724,14990
844102,1115,19690
844111,399,10023
844112,522,9756
844113,471,8857
844114,824,18647
844115,329,4752
844116,230,4538
844117,241,3989
844118,449,9330
844119,185,4230
844120,518,13240
844121,539,13399
844122,1407,25583
844123,415,7852
844124,334,6139
844125,531,8580
844126,638,11120
844127,860,11497
844128,217,4412
844131,69,1097
844134,67,1107
844139,57,1431
844141,101,910
844501,218,4751
844502,454,8032
844503,782,12461
844504,1384,18496
844505,855,18936
844506,686,16498
844507,396,6069
844508,1256,16665
844509,231,5636
845101,1923,22845
845102,60,1604
845103,949,12487
845104,4,153
845105,938,31856
845106,3076,28024
845107,215,5131
845301,3419,18618
845302,3789,20380
845303,3934,19159
845304,2283,13268
845305,3469,16777
845306,2738,12672
845307,3581,21864
845315,875,6749
845401,5372,33951
845404,970,18987
845406,270,8994
845411,397,10601
845412,421,16924
845413,258,6124
845414,327,7648
845415,1477,14470
845416,574,9272
845417,647,9262
845418,2916,24190
845419,32,1101
845420,291,11175
845422,571,14635
845423,375,7093
845424,339,10468
845425,232,6651
845426,606,16335
845427,716,9728
845428,384,7273
845429,433,10008
845430,250,7384
845431,464,5689
845432,387,12146
845433,3844,19563
845434,289,5397
845435,440,10606
845436,207,9144
845437,2064,23694
845438,8213,54645
845440,812,6446
845449,4432,25367
845450,1769,15123
845451,2097,22705
845452,3678,26239
845453,2511,20825
845454,4110,30097
845455,4961,31588
845456,505,13078
845457,348,7027
845458,291,10008
845459,572,19464
846001,411,7254
846002,183,6677
846003,573,13597
846004,499,11663
846005,429,10458
846006,65,1707
846007,152,4360
846009,468,14572
847101,523,19240
847102,372,11314
847103,591,14764
847104,415,8416
847105,551,14588
847106,621,13922
847107,379,9763
847108,3410,18298
847109,201,4528
847115,277,7892
847121,1120,14315
847122,243,7496
847123,2,12
847201,834,19254
847202,1,8
847203,1399,28809
847204,119,2243
847211,364,10137
847212,322,8829
847213,79,2859
847215,104,2743
847222,382,8615
847223,842,17335
847224,638,11145
847225,1604,18538
847226,2248,24325
847227,965,11024
847228,668,16795
847229,363,10428
847230,386,10366
847231,236,5159
847232,1478,11214
847233,351,11499
847234,476,11665
847235,830,18014
847236,317,9679
847238,219,6774
847239,412,11565
847240,358,8981
847301,558,15313
847302,351,7329
847303,286,6584
847304,595,15091
847305,216,3103
847306,390,11426
847307,380,10300
847308,501,7698
847337,270,7925
847401,534,11233
847402,964,17767
847403,690,9913
847404,512,14944
847405,483,9289
847407,145,4373
847408,1790,35048
847409,605,12034
847410,184,5077
847411,124,2623
847421,1973,11681
847422,315,8896
847423,399,7759
847424,96,4379
847427,638,13012
847428,256,5718
847429,64,2083
847451,191,3976
847452,865,18351
848101,2226,23551
848102,228,5712
848111,38,842
848113,196,4258
848114,1746,32186
848115,191,4918
848116,2,12
848117,1086,29038
848118,17,331
848121,179,4964
848122,334,8746
848125,372,8001
848127,491,8715
848129,307,4835
848130,522,12346
848131,289,6429
